CLIENT,NAME,PRODUCT_TYPE,ACTION,ACTION,DATE_TRANSACTION,QTY,UNIT_PRICE,ISIN_CODE,STOCK_LIBELLE,CURRENCY,TOTAL_AMOUNT,ACTION_TYPE,'CHF_'||CURRENCY,RATE_EUR,RATE_USD
Persona2,VEOLIA ENVIRONNEMENT VE ORD,SHARE,Sell,S,2023-10-19 09:53:26,20,25.53,FR0000124141,Euronext Paris,EUR,510.6,Trading,CHF_EUR,1,1.053995
Persona2,VEOLIA ENVIRONNEMENT VE ORD,SHARE,Sell,S,2023-10-19 09:47:03,20,25.51,FR0000124141,Euronext Paris,EUR,510.2,Trading,CHF_EUR,1,1.053715
Persona2,VEOLIA ENVIRONNEMENT VE ORD,SHARE,Buy,B,2023-10-16 13:00:20,40,25.88,FR0000124141,Euronext Paris,EUR,1035.2,Trading,CHF_EUR,1,1.053155
Persona2,LINDE ORD,SHARE,Buy,B,2023-10-10 10:58:06,4,354.5,IE000S9YS762,Germany,EUR,1418,Trading,CHF_EUR,1,1.06041
Persona2,LINDE ORD,SHARE,Sell,S,2023-10-23 11:54:35,2.5,342.2,IE000S9YS762,Germany,EUR,855.5,Trading,CHF_EUR,1,1.059455
Persona2,LINDE ORD,SHARE,Sell,S,2023-10-20 09:58:27,1.5,347.25,IE000S9YS762,Germany,EUR,520.875,Trading,CHF_EUR,1,1.057125
Persona2,ENI ORD,SHARE,Sell,S,2023-10-16 16:40:18,70,15.504,IT0003132476,Milano exchange,EUR,1085.28,Trading,CHF_EUR,1,1.054645
Persona2,ENI ORD,SHARE,Buy,B,2023-10-16 13:01:36,70,15.558,IT0003132476,Milano exchange,EUR,1089.06,Trading,CHF_EUR,1,1.05316
Persona2,GLENCORE ORD,SHARE,Buy,B,2023-10-09 10:59:42,300,4.468,JE00B4T3BW64,London SETS,GBP,1340.4,Trading,CHF_GBP,1.155208,1.217786
Persona2,GLENCORE ORD,SHARE,Sell,S,2023-10-23 10:02:41,220,4.269,JE00B4T3BW64,London SETS,GBP,939.18,Trading,CHF_GBP,1.147809,1.21651
Persona2,GLENCORE ORD,SHARE,Sell,S,2023-10-20 11:49:48,80,4.4315,JE00B4T3BW64,London SETS,GBP,354.52,Trading,CHF_GBP,1.144453,1.211571
Persona2,GLENCORE ORD,SHARE,Sell,S,2023-10-20 09:58:50,100,4.454,JE00B4T3BW64,London SETS,GBP,445.4,Trading,CHF_GBP,1.145187,1.21055
Persona2,GLENCORE ORD,SHARE,Buy,B,2023-10-16 13:01:51,100,4.6305,JE00B4T3BW64,London SETS,GBP,463.05,Trading,CHF_GBP,1.153948,1.215311
Persona2,AIRBUS ORD,SHARE,Buy,B,2023-10-24 09:17:08,4,123.18,NL0000235190,Euronext Paris,EUR,492.72,Trading,CHF_EUR,1,1.06823
Persona2,AIRBUS ORD,SHARE,Sell,S,2023-11-03 16:05:20,2,129.1,NL0000235190,Euronext Paris,EUR,258.2,Trading,CHF_EUR,1,1.071985
Persona2,AIRBUS ORD,SHARE,Buy,B,2023-10-20 12:30:16,8,121.7,NL0000235190,Euronext Paris,EUR,973.6,Trading,CHF_EUR,1,1.058545
Persona2,AIRBUS ORD,SHARE,Buy,B,2023-10-03 09:32:08,8,124.82,NL0000235190,Euronext Paris,EUR,998.56,Trading,CHF_EUR,1,1.0471
Persona2,AIRBUS ORD,SHARE,Sell,S,2023-10-16 11:48:49,8,121.84,NL0000235190,Euronext Paris,EUR,974.72,Trading,CHF_EUR,1,1.05355
Persona2,AT&T ORD,SHARE,Buy,B,2023-10-09 18:52:38,50,14.66,US00206R1023,New York Stock Exchange (NYSE),USD,733,Trading,CHF_USD,0.94896,1
Persona2,AT&T ORD,SHARE,Sell,S,2023-11-03 17:57:16,15,15.93,US00206R1023,New York Stock Exchange (NYSE),USD,238.95,Trading,CHF_USD,0.931428,1
Persona2,AT&T ORD,SHARE,Buy,B,2023-09-11 20:39:31,70,14.52,US00206R1023,New York Stock Exchange (NYSE),USD,1016.4,Trading,CHF_USD,0.930202,1
Persona2,AT&T ORD,SHARE,Sell,S,2023-10-18 19:16:42,20,14.47,US00206R1023,New York Stock Exchange (NYSE),USD,289.4,Trading,CHF_USD,0.947629,1
Persona2,AT&T ORD,SHARE,Sell,S,2023-10-16 16:31:50,60,14.34,US00206R1023,New York Stock Exchange (NYSE),USD,860.4,Trading,CHF_USD,0.948416,1
Persona2,AT&T ORD,SHARE,Buy,B,2023-10-13 18:12:03,40,14.41,US00206R1023,New York Stock Exchange (NYSE),USD,576.4,Trading,CHF_USD,0.951574,1
Persona2,AT&T ORD,SHARE,Buy,B,2023-10-25 16:02:16,20,15.45,US00206R1023,New York Stock Exchange (NYSE),USD,309,Trading,CHF_USD,0.94585,1
Persona2,AMAZON COM ORD,SHARE,Buy,B,2023-09-11 20:39:14,10,142.55,US0231351067,NASDAQ New York,USD,1425.5,Trading,CHF_USD,0.930181,1
Persona2,AMAZON COM ORD,SHARE,Sell,S,2023-09-21 15:57:08,7.5,130.54,US0231351067,NASDAQ New York,USD,979.05,Trading,CHF_USD,0.939448,1
Persona2,AMAZON COM ORD,SHARE,Sell,S,2023-09-20 15:39:57,2.5,138.88,US0231351067,NASDAQ New York,USD,347.2,Trading,CHF_USD,0.933851,1
Persona2,AMAZON COM ORD,SHARE,Buy,B,2023-10-26 18:45:13,10,118.69,US0231351067,NASDAQ New York,USD,1186.9,Trading,CHF_USD,0.949645,1
Persona2,APPLE ORD,SHARE,Buy,B,2023-10-24 17:51:25,5,172.63,US0378331005,NASDAQ New York,USD,863.15,Trading,CHF_USD,0.94426,1
Persona2,APPLE ORD,SHARE,Buy,B,2023-10-09 18:56:22,10,177.63,US0378331005,NASDAQ New York,USD,1776.3,Trading,CHF_USD,0.949091,1
Persona2,APPLE ORD,SHARE,Sell,S,2023-10-19 21:22:30,4,175.67,US0378331005,NASDAQ New York,USD,702.68,Trading,CHF_USD,0.944711,1
Persona2,APPLE ORD,SHARE,Sell,S,2023-10-18 19:16:11,3,177.2,US0378331005,NASDAQ New York,USD,531.6,Trading,CHF_USD,0.947858,1
Persona2,APPLE ORD,SHARE,Buy,B,2023-10-16 16:32:07,4,178.75,US0378331005,NASDAQ New York,USD,715,Trading,CHF_USD,0.948375,1
Persona2,APPLE ORD,SHARE,Sell,S,2023-10-26 18:41:19,8,166.31,US0378331005,NASDAQ New York,USD,1330.48,Trading,CHF_USD,0.949469,1
Persona2,APPLE ORD,SHARE,Buy,B,2023-10-26 18:41:32,6,166.35,US0378331005,NASDAQ New York,USD,998.1,Trading,CHF_USD,0.949519,1
Persona2,APPLE ORD,SHARE,Sell,S,2023-10-25 20:32:53,8,171.33,US0378331005,NASDAQ New York,USD,1370.64,Trading,CHF_USD,0.945917,1
Persona2,APPLE ORD,SHARE,Buy,B,2023-10-25 20:33:22,8,171.45,US0378331005,NASDAQ New York,USD,1371.6,Trading,CHF_USD,0.945877,1
Persona2,APPLE ORD,SHARE,Sell,S,2023-10-25 15:57:43,4,171.18,US0378331005,NASDAQ New York,USD,684.72,Trading,CHF_USD,0.945189,1
Persona2,BANK OF AMERICA ORD,SHARE,Sell,S,2023-10-24 17:45:32,35,25.51,US0605051046,New York Stock Exchange (NYSE),USD,892.85,Trading,CHF_USD,0.944532,1
Persona2,BANK OF AMERICA ORD,SHARE,Buy,B,2023-10-09 17:39:00,50,25.97,US0605051046,New York Stock Exchange (NYSE),USD,1298.5,Trading,CHF_USD,0.948083,1
Persona2,BANK OF AMERICA ORD,SHARE,Buy,B,2023-10-18 19:13:23,18,27.59,US0605051046,New York Stock Exchange (NYSE),USD,496.62,Trading,CHF_USD,0.947917,1
Persona2,BANK OF AMERICA ORD,SHARE,Sell,S,2023-10-25 18:11:41,33,25.4,US0605051046,New York Stock Exchange (NYSE),USD,838.2,Trading,CHF_USD,0.944952,1
Persona2,BEYOND MEAT ORD,SHARE,Sell,S,2023-10-18 17:08:07,120,8.06,US08862E1091,NASDAQ New York,USD,967.2,Trading,CHF_USD,0.948861,1
Persona2,BEYOND MEAT ORD,SHARE,Buy,B,2023-10-16 18:15:23,120,8.69,US08862E1091,NASDAQ New York,USD,1042.8,Trading,CHF_USD,0.94838,1
Persona2,BLACKROCK ORD,SHARE,Buy,B,2023-10-09 18:59:25,3,642.49,US09247X1019,New York Stock Exchange (NYSE),USD,1927.47,Trading,CHF_USD,0.949145,1
Persona2,BLACKROCK ORD,SHARE,Sell,S,2023-10-13 18:08:20,3,628.07,US09247X1019,New York Stock Exchange (NYSE),USD,1884.21,Trading,CHF_USD,0.951833,1
Persona2,CHEVRON ORD,SHARE,Sell,S,2023-10-24 15:48:37,14.4115,160.11,US1667641005,New York Stock Exchange (NYSE),USD,2307.425265,Trading,CHF_USD,0.943152,1
Persona2,CHEVRON ORD,SHARE,Buy,B,2023-10-09 18:53:20,5,166.57,US1667641005,New York Stock Exchange (NYSE),USD,832.85,Trading,CHF_USD,0.94905,1
Persona2,CHEVRON ORD,SHARE,Buy,B,2023-08-08 16:41:49,10,157.6,US1667641005,New York Stock Exchange (NYSE),USD,1576,Trading,CHF_USD,0.913476,1
Persona2,CHEVRON ORD,SHARE,Buy,B,2023-10-18 19:13:01,3,169.46,US1667641005,New York Stock Exchange (NYSE),USD,508.38,Trading,CHF_USD,0.947921,1
Persona2,CHEVRON ORD,SHARE,Sell,S,2023-09-05 18:03:07,3.5885,167.2,US1667641005,New York Stock Exchange (NYSE),USD,599.9972,Trading,CHF_USD,0.93211,1
Persona2,COCA-COLA ORD,SHARE,Buy,B,2023-08-08 16:42:14,18,60.67,US1912161007,New York Stock Exchange (NYSE),USD,1092.06,Trading,CHF_USD,0.913309,1
Persona2,COCA-COLA ORD,SHARE,Sell,S,2023-09-01 15:43:36,18,59.86,US1912161007,New York Stock Exchange (NYSE),USD,1077.48,Trading,CHF_USD,0.920658,1
Persona2,COINBASE GLOBAL CL A ORD,SHARE,Buy,B,2023-09-11 19:52:39,10,80.5,US19260Q1076,NASDAQ New York,USD,805,Trading,CHF_USD,0.930618,1
Persona2,COINBASE GLOBAL CL A ORD,SHARE,Sell,S,2023-09-20 15:39:58,10,78.48,US19260Q1076,NASDAQ New York,USD,784.8,Trading,CHF_USD,0.933851,1
Persona2,COMCAST CL A ORD,SHARE,Buy,B,2023-08-08 16:42:35,25,45.41,US20030N1019,NASDAQ New York,USD,1135.25,Trading,CHF_USD,0.913321,1
Persona2,COMCAST CL A ORD,SHARE,Sell,S,2023-09-05 16:16:54,25,45.35,US20030N1019,NASDAQ New York,USD,1133.75,Trading,CHF_USD,0.932966,1
Persona2,CROWDSTRIKE HOLDINGS CL A ORD,SHARE,Buy,B,2023-10-30 14:40:36,5,174.99,US22788C1053,NASDAQ New York,USD,874.95,Trading,CHF_USD,0.943005,1
Persona2,WALT DISNEY ORD,SHARE,Sell,S,2023-10-24 20:33:14,17,82.39,US2546871060,New York Stock Exchange (NYSE),USD,1400.63,Trading,CHF_USD,0.944341,1
Persona2,WALT DISNEY ORD,SHARE,Buy,B,2023-10-09 18:52:17,8,84.14,US2546871060,New York Stock Exchange (NYSE),USD,673.12,Trading,CHF_USD,0.948974,1
Persona2,WALT DISNEY ORD,SHARE,Buy,B,2023-09-11 20:44:18,9,82.79,US2546871060,New York Stock Exchange (NYSE),USD,745.11,Trading,CHF_USD,0.93044,1
Persona2,EXXON MOBIL ORD,SHARE,Sell,S,2023-10-11 18:58:49,14,105.21,US30231G1022,New York Stock Exchange (NYSE),USD,1472.94,Trading,CHF_USD,0.9428,1
Persona2,EXXON MOBIL ORD,SHARE,Buy,B,2023-10-11 18:59:09,17,105.23,US30231G1022,New York Stock Exchange (NYSE),USD,1788.91,Trading,CHF_USD,0.942756,1
Persona2,EXXON MOBIL ORD,SHARE,Buy,B,2023-10-09 19:00:30,14,110.42,US30231G1022,New York Stock Exchange (NYSE),USD,1545.88,Trading,CHF_USD,0.94914,1
Persona2,EXXON MOBIL ORD,SHARE,Sell,S,2023-10-30 19:15:55,6,105.41,US30231G1022,New York Stock Exchange (NYSE),USD,632.46,Trading,CHF_USD,0.942054,1
Persona2,EXXON MOBIL ORD,SHARE,Sell,S,2023-10-27 18:01:11,7,105.62,US30231G1022,New York Stock Exchange (NYSE),USD,739.34,Trading,CHF_USD,0.944042,1
Persona2,EXXON MOBIL ORD,SHARE,Sell,S,2023-10-26 18:44:10,8,107.05,US30231G1022,New York Stock Exchange (NYSE),USD,856.4,Trading,CHF_USD,0.949577,1
Persona2,EXXON MOBIL ORD,SHARE,Buy,B,2023-10-13 18:18:04,4,109.71,US30231G1022,New York Stock Exchange (NYSE),USD,438.84,Trading,CHF_USD,0.951244,1
Persona2,FEDEX ORD,SHARE,Buy,B,2023-10-09 17:40:32,5,254.44,US31428X1063,New York Stock Exchange (NYSE),USD,1272.2,Trading,CHF_USD,0.948371,1
Persona2,FEDEX ORD,SHARE,Sell,S,2023-10-13 18:18:29,5,246.97,US31428X1063,New York Stock Exchange (NYSE),USD,1234.85,Trading,CHF_USD,0.951303,1
Persona2,FORTINET ORD,SHARE,Sell,S,2023-11-03 14:45:40,12,46.81,US34959E1091,NASDAQ New York,USD,561.72,Trading,CHF_USD,0.932575,1
Persona2,FORTINET ORD,SHARE,Sell,S,2023-11-02 17:12:13,3,57.54,US34959E1091,NASDAQ New York,USD,172.62,Trading,CHF_USD,0.941793,1
Persona2,FORTINET ORD,SHARE,Buy,B,2023-10-30 14:41:19,15,56.42,US34959E1091,NASDAQ New York,USD,846.3,Trading,CHF_USD,0.942965,1
Persona2,GENERAL MILLS ORD,SHARE,Sell,S,2023-10-09 18:55:40,15,63.08,US3703341046,New York Stock Exchange (NYSE),USD,946.2,Trading,CHF_USD,0.949095,1
Persona2,GENERAL MILLS ORD,SHARE,Buy,B,2023-09-11 20:40:26,15,65.96,US3703341046,New York Stock Exchange (NYSE),USD,989.4,Trading,CHF_USD,0.930189,1
Persona2,INTEL ORD,SHARE,Sell,S,2023-10-24 17:46:30,25,34.32,US4581401001,NASDAQ New York,USD,858,Trading,CHF_USD,0.944412,1
Persona2,INTEL ORD,SHARE,Buy,B,2023-08-08 16:43:23,35,34.29,US4581401001,NASDAQ New York,USD,1200.15,Trading,CHF_USD,0.913229,1
Persona2,INTEL ORD,SHARE,Sell,S,2023-10-20 20:20:32,30,35.05,US4581401001,NASDAQ New York,USD,1051.5,Trading,CHF_USD,0.944234,1
Persona2,INTEL ORD,SHARE,Buy,B,2023-10-16 16:43:42,20,36.71,US4581401001,NASDAQ New York,USD,734.2,Trading,CHF_USD,0.948083,1
Persona2,INTEL ORD,SHARE,Buy,B,2023-10-26 18:43:04,35,32.29,US4581401001,NASDAQ New York,USD,1130.15,Trading,CHF_USD,0.949632,1
Persona2,INTEL ORD,SHARE,Sell,S,2023-10-26 18:42:51,40,32.29,US4581401001,NASDAQ New York,USD,1291.6,Trading,CHF_USD,0.949632,1
Persona2,INTEL ORD,SHARE,Buy,B,2023-09-29 15:39:57,20,35.66,US4581401001,NASDAQ New York,USD,713.2,Trading,CHF_USD,0.944675,1
Persona2,INTEL ORD,SHARE,Buy,B,2023-10-25 20:32:22,40,32.79,US4581401001,NASDAQ New York,USD,1311.6,Trading,CHF_USD,0.945935,1
Persona2,INTEL ORD,SHARE,Sell,S,2023-10-25 20:31:53,30,32.77,US4581401001,NASDAQ New York,USD,983.1,Trading,CHF_USD,0.946025,1
Persona2,INTEL ORD,SHARE,Buy,B,2023-10-13 18:20:00,20,36.08,US4581401001,NASDAQ New York,USD,721.6,Trading,CHF_USD,0.951339,1
Persona2,INTEL ORD,SHARE,Sell,S,2023-10-25 15:58:07,10,33.76,US4581401001,NASDAQ New York,USD,337.6,Trading,CHF_USD,0.945193,1
Persona2,JPMORGAN CHASE ORD,SHARE,Sell,S,2023-10-16 18:04:50,8,147.59,US46625H1005,New York Stock Exchange (NYSE),USD,1180.72,Trading,CHF_USD,0.948641,1
Persona2,JPMORGAN CHASE ORD,SHARE,Buy,B,2023-10-13 18:07:41,8,150.69,US46625H1005,New York Stock Exchange (NYSE),USD,1205.52,Trading,CHF_USD,0.951783,1
Persona2,JOHNSON & JOHNSON ORD,SHARE,Buy,B,2023-09-12 17:59:11,8,163.25,US4781601046,New York Stock Exchange (NYSE),USD,1306,Trading,CHF_USD,0.932418,1
Persona2,JOHNSON & JOHNSON ORD,SHARE,Sell,S,2023-10-09 18:55:10,8,157.57,US4781601046,New York Stock Exchange (NYSE),USD,1260.56,Trading,CHF_USD,0.949028,1
Persona2,JOHNSON & JOHNSON ORD,SHARE,Buy,B,2023-08-08 16:43:47,7,172.46,US4781601046,New York Stock Exchange (NYSE),USD,1207.22,Trading,CHF_USD,0.913192,1
Persona2,JOHNSON & JOHNSON ORD,SHARE,Sell,S,2023-09-01 15:44:14,7,161.78,US4781601046,New York Stock Exchange (NYSE),USD,1132.46,Trading,CHF_USD,0.920509,1
Persona2,KRAFT HEINZ ORD,SHARE,Buy,B,2023-10-24 15:49:44,40,31.53,US5007541064,NASDAQ New York,USD,1261.2,Trading,CHF_USD,0.943561,1
Persona2,KRAFT HEINZ ORD,SHARE,Buy,B,2023-10-09 17:37:15,45,32.22,US5007541064,NASDAQ New York,USD,1449.9,Trading,CHF_USD,0.948025,1
Persona2,KRAFT HEINZ ORD,SHARE,Sell,S,2023-11-02 20:02:36,20,33.57,US5007541064,NASDAQ New York,USD,671.4,Trading,CHF_USD,0.941106,1
Persona2,KRAFT HEINZ ORD,SHARE,Buy,B,2023-08-08 16:44:08,30,34.24,US5007541064,NASDAQ New York,USD,1027.2,Trading,CHF_USD,0.913121,1
Persona2,KRAFT HEINZ ORD,SHARE,Sell,S,2023-10-31 15:30:00,20,31.4,US5007541064,NASDAQ New York,USD,628,Trading,CHF_USD,0.942654,1
Persona2,KRAFT HEINZ ORD,SHARE,Sell,S,2023-10-13 18:06:09,45,31.14,US5007541064,NASDAQ New York,USD,1401.3,Trading,CHF_USD,0.951923,1
Persona2,KRAFT HEINZ ORD,SHARE,Sell,S,2023-08-30 15:39:59,30,33.81,US5007541064,NASDAQ New York,USD,1014.3,Trading,CHF_USD,0.91524,1
Persona2,ELI LILLY ORD,SHARE,Buy,B,2023-09-11 20:38:03,2,595.84,US5324571083,New York Stock Exchange (NYSE),USD,1191.68,Trading,CHF_USD,0.930185,1
Persona2,ELI LILLY ORD,SHARE,Sell,S,2023-10-09 18:56:55,2,571.02,US5324571083,New York Stock Exchange (NYSE),USD,1142.04,Trading,CHF_USD,0.949059,1
Persona2,MICROSOFT ORD,SHARE,Buy,B,2023-10-09 18:51:15,4,328.22,US5949181045,NASDAQ New York,USD,1312.88,Trading,CHF_USD,0.948825,1
Persona2,MICROSOFT ORD,SHARE,Buy,B,2023-10-09 19:01:18,7,328.08,US5949181045,NASDAQ New York,USD,2296.56,Trading,CHF_USD,0.94914,1
Persona2,MICROSOFT ORD,SHARE,Buy,B,2023-09-11 19:55:00,5,337.88,US5949181045,NASDAQ New York,USD,1689.4,Trading,CHF_USD,0.930652,1
Persona2,MICROSOFT ORD,SHARE,Sell,S,2023-10-09 19:01:06,7,328.06,US5949181045,NASDAQ New York,USD,2296.42,Trading,CHF_USD,0.949149,1
Persona2,MICROSOFT ORD,SHARE,Buy,B,2023-08-08 21:28:10,7,325.13,US5949181045,NASDAQ New York,USD,2275.91,Trading,CHF_USD,0.912375,1
Persona2,MICROSOFT ORD,SHARE,Sell,S,2023-09-25 15:39:56,2,317.06,US5949181045,NASDAQ New York,USD,634.12,Trading,CHF_USD,0.943112,1
Persona2,MICROSOFT ORD,SHARE,Buy,B,2023-10-19 21:23:44,2,331.64,US5949181045,NASDAQ New York,USD,663.28,Trading,CHF_USD,0.944608,1
Persona2,MICROSOFT ORD,SHARE,Sell,S,2023-09-05 16:17:50,7,328.94,US5949181045,NASDAQ New York,USD,2302.58,Trading,CHF_USD,0.932888,1
Persona2,MICROSOFT ORD,SHARE,Buy,B,2023-10-16 16:40:46,3,335.18,US5949181045,NASDAQ New York,USD,1005.54,Trading,CHF_USD,0.94815,1
Persona2,MICROSOFT ORD,SHARE,Sell,S,2023-10-26 18:42:20,12,327.24,US5949181045,NASDAQ New York,USD,3926.88,Trading,CHF_USD,0.949496,1
Persona2,MICROSOFT ORD,SHARE,Buy,B,2023-10-26 18:42:32,10,327.33,US5949181045,NASDAQ New York,USD,3273.3,Trading,CHF_USD,0.949528,1
Persona2,MICRON TECHNOLOGY ORD,SHARE,Sell,S,2023-10-24 15:39:57,15,67.86,US5951121038,NASDAQ New York,USD,1017.9,Trading,CHF_USD,0.941841,1
Persona2,MICRON TECHNOLOGY ORD,SHARE,Buy,B,2023-10-20 20:22:25,15,67.53,US5951121038,NASDAQ New York,USD,1012.95,Trading,CHF_USD,0.944354,1
Persona2,NVIDIA ORD,SHARE,Buy,B,2023-10-24 17:51:51,2,431.19,US67066G1040,NASDAQ New York,USD,862.38,Trading,CHF_USD,0.944318,1
Persona2,NVIDIA ORD,SHARE,Buy,B,2023-10-24 15:50:29,2,428.77,US67066G1040,NASDAQ New York,USD,857.54,Trading,CHF_USD,0.943285,1
Persona2,NVIDIA ORD,SHARE,Buy,B,2023-08-08 21:27:33,5,446.73,US67066G1040,NASDAQ New York,USD,2233.65,Trading,CHF_USD,0.912292,1
Persona2,NVIDIA ORD,SHARE,Sell,S,2023-09-21 15:57:22,5,414.52,US67066G1040,NASDAQ New York,USD,2072.6,Trading,CHF_USD,0.939329,1
Persona2,NVIDIA ORD,SHARE,Sell,S,2023-10-26 16:34:31,2,410.07,US67066G1040,NASDAQ New York,USD,820.14,Trading,CHF_USD,0.949221,1
Persona2,NVIDIA ORD,SHARE,Sell,S,2023-10-26 15:54:58,2,412.25,US67066G1040,NASDAQ New York,USD,824.5,Trading,CHF_USD,0.947885,1
Persona2,PALANTIR TECHNOLOGIES CL A ORD,SHARE,Buy,B,2023-08-08 21:25:42,100,16.99,US69608A1088,New York Stock Exchange (NYSE),USD,1699,Trading,CHF_USD,0.912259,1
Persona2,PALANTIR TECHNOLOGIES CL A ORD,SHARE,Sell,S,2023-08-15 20:54:19,70,15.48,US69608A1088,New York Stock Exchange (NYSE),USD,1083.6,Trading,CHF_USD,0.916872,1
Persona2,PALANTIR TECHNOLOGIES CL A ORD,SHARE,Sell,S,2023-08-29 15:58:30,30,14.79,US69608A1088,New York Stock Exchange (NYSE),USD,443.7,Trading,CHF_USD,0.925519,1
Persona2,PAYPAL HOLDINGS ORD,SHARE,Sell,S,2023-10-09 18:53:48,20,57.12,US70450Y1038,NASDAQ New York,USD,1142.4,Trading,CHF_USD,0.949014,1
Persona2,PAYPAL HOLDINGS ORD,SHARE,Buy,B,2023-09-11 19:53:57,20,62.16,US70450Y1038,NASDAQ New York,USD,1243.2,Trading,CHF_USD,0.930648,1
Persona2,PAYPAL HOLDINGS ORD,SHARE,Buy,B,2023-08-08 21:25:10,40,63.21,US70450Y1038,NASDAQ New York,USD,2528.4,Trading,CHF_USD,0.912292,1
Persona2,PAYPAL HOLDINGS ORD,SHARE,Sell,S,2023-08-21 18:31:22,20,59.14,US70450Y1038,NASDAQ New York,USD,1182.8,Trading,CHF_USD,0.917579,1
Persona2,PAYPAL HOLDINGS ORD,SHARE,Sell,S,2023-09-05 16:17:25,20,63.83,US70450Y1038,NASDAQ New York,USD,1276.6,Trading,CHF_USD,0.933062,1
Persona2,PEPSICO ORD,SHARE,Buy,B,2023-08-08 16:44:49,6,184.93,US7134481081,NASDAQ New York,USD,1109.58,Trading,CHF_USD,0.913167,1
Persona2,PEPSICO ORD,SHARE,Sell,S,2023-08-30 15:39:55,6,181.93,US7134481081,NASDAQ New York,USD,1091.58,Trading,CHF_USD,0.915219,1
Persona2,QUALCOMM ORD,SHARE,Buy,B,2023-08-08 21:24:27,18,117.5,US7475251036,NASDAQ New York,USD,2115,Trading,CHF_USD,0.912338,1
Persona2,QUALCOMM ORD,SHARE,Sell,S,2023-09-01 15:43:18,9,114.73,US7475251036,NASDAQ New York,USD,1032.57,Trading,CHF_USD,0.920713,1
Persona2,QUALCOMM ORD,SHARE,Sell,S,2023-08-15 20:54:37,9,112.17,US7475251036,NASDAQ New York,USD,1009.53,Trading,CHF_USD,0.91688,1
Persona2,SNOWFLAKE CL A ORD,SHARE,Buy,B,2023-10-24 15:47:36,8,151.6,US8334451098,New York Stock Exchange (NYSE),USD,1212.8,Trading,CHF_USD,0.943085,1
Persona2,SNOWFLAKE CL A ORD,SHARE,Sell,S,2023-10-18 19:12:36,5,155.34,US8334451098,New York Stock Exchange (NYSE),USD,776.7,Trading,CHF_USD,0.947926,1
Persona2,SNOWFLAKE CL A ORD,SHARE,Sell,S,2023-10-26 18:41:45,10,139.21,US8334451098,New York Stock Exchange (NYSE),USD,1392.1,Trading,CHF_USD,0.949559,1
Persona2,SNOWFLAKE CL A ORD,SHARE,Buy,B,2023-10-26 18:42:08,8,139.23,US8334451098,New York Stock Exchange (NYSE),USD,1113.84,Trading,CHF_USD,0.949564,1
Persona2,SNOWFLAKE CL A ORD,SHARE,Sell,S,2023-10-25 20:31:20,8,142.59,US8334451098,New York Stock Exchange (NYSE),USD,1140.72,Trading,CHF_USD,0.945971,1
Persona2,SNOWFLAKE CL A ORD,SHARE,Buy,B,2023-10-25 20:31:38,10,142.69,US8334451098,New York Stock Exchange (NYSE),USD,1426.9,Trading,CHF_USD,0.946011,1
Persona2,SNOWFLAKE CL A ORD,SHARE,Buy,B,2023-10-13 18:20:53,5,158.54,US8334451098,New York Stock Exchange (NYSE),USD,792.7,Trading,CHF_USD,0.951312,1
Persona2,TESLA ORD,SHARE,Sell,S,2023-10-20 20:18:03,5,212.23,US88160R1014,NASDAQ New York,USD,1061.15,Trading,CHF_USD,0.944572,1
Persona2,TESLA ORD,SHARE,Buy,B,2023-10-19 18:46:55,7,219.7,US88160R1014,NASDAQ New York,USD,1537.9,Trading,CHF_USD,0.945913,1
Persona2,TESLA ORD,SHARE,Sell,S,2023-10-19 21:24:14,2,217.28,US88160R1014,NASDAQ New York,USD,434.56,Trading,CHF_USD,0.944564,1
Persona2,3M ORD,SHARE,Buy,B,2023-08-08 16:39:18,10,102.74,US88579Y1010,New York Stock Exchange (NYSE),USD,1027.4,Trading,CHF_USD,0.913505,1
Persona2,3M ORD,SHARE,Sell,S,2023-09-05 16:17:09,10,107.38,US88579Y1010,New York Stock Exchange (NYSE),USD,1073.8,Trading,CHF_USD,0.932945,1
Persona2,VERIZON COMMUNICATIONS ORD,SHARE,Sell,S,2023-10-09 18:54:31,65,31.26,US92343V1044,New York Stock Exchange (NYSE),USD,2031.9,Trading,CHF_USD,0.949055,1
Persona2,VERIZON COMMUNICATIONS ORD,SHARE,Buy,B,2023-09-11 19:49:41,30,33.93,US92343V1044,New York Stock Exchange (NYSE),USD,1017.9,Trading,CHF_USD,0.930553,1
Persona2,VERIZON COMMUNICATIONS ORD,SHARE,Buy,B,2023-10-09 18:54:52,40,31.28,US92343V1044,New York Stock Exchange (NYSE),USD,1251.2,Trading,CHF_USD,0.94905,1
Persona2,VERIZON COMMUNICATIONS ORD,SHARE,Buy,B,2023-08-08 16:45:11,35,32.61,US92343V1044,New York Stock Exchange (NYSE),USD,1141.35,Trading,CHF_USD,0.9132,1
Persona2,VERIZON COMMUNICATIONS ORD,SHARE,Buy,B,2023-10-19 21:23:10,20,31.6,US92343V1044,New York Stock Exchange (NYSE),USD,632,Trading,CHF_USD,0.944653,1
Persona2,VERIZON COMMUNICATIONS ORD,SHARE,Buy,B,2023-10-18 19:15:20,28,31.15,US92343V1044,New York Stock Exchange (NYSE),USD,872.2,Trading,CHF_USD,0.947611,1
